 14  0.0   41.9026   42.0755   42.4158   41.8301   42.0451   42.3761   41.7712   42.0133   42.3450   41.7391   41.9956   42.3472  
 14  0.5   42.0715   42.0540   42.4329   41.9791   42.0431   42.4457   41.8898   42.0532   42.4545   41.8331   42.1057   42.4508  
 15 -0.5   41.1263   41.1285   41.1314   41.3073   41.3084   41.3098   41.3833   41.3836   41.3836   41.4057   41.4057   41.4051  
 15  0.0   41.0622   41.0966   41.1173   41.2729   41.2868   41.2942   41.3648   41.3666   41.3674   41.3882   41.3881   41.3870  
 15  0.5   40.8249   40.9711   41.0517   41.1160   41.2146   41.2518   41.2935   41.3260   41.3304   41.3475   41.3472   41.3441  
 16 -0.5   43.3316   43.3717   43.4783   43.3136   43.3507   43.4543   43.2758   43.3095   43.4109   43.2412   43.2738   43.3719  
 16  0.0   43.1346   43.1596   43.2746   43.1367   43.1720   43.2845   43.1297   43.1670   43.2869   43.1225   43.1607   43.2660  
 16  0.5   43.1342   43.1514   43.2177   43.1455   43.1553   43.2280   43.1431   43.1459   43.2401   43.1226   43.1693   43.2301  
 17 -0.5   31.9027   31.9572   32.0221   35.3989   35.4405   35.4945   37.4708   37.4995   37.5371   38.9076   38.9330   38.9805  
 17  0.0   31.8331   31.9870   32.4355   35.7397   35.8641   35.9523   37.9037   37.9535   38.0000   38.9268   38.9589   39.0227  
 17  0.5  -30.0000  -30.0000  -30.0000   35.7290   36.3214   36.5605   38.0505   38.4397   38.5210   38.8533   38.9440   39.0102  
 18 -0.5   31.6083   31.6633   31.7285   35.1032   35.1450   35.1992   37.1757   37.2044   37.2421   38.6591   38.6843   38.7306  
 18  0.0   31.5319   31.6863   32.1366   35.4391   35.5641   35.6528   37.6169   37.6675   37.7145   38.8206   38.8489   38.9015  
 18  0.5  -30.0000  -30.0000  -30.0000   35.4285   36.0211   36.2603   37.7974   38.2073   38.2955   38.7965   38.8895   38.9537  
 19 -0.5   39.0704   39.5307   39.7670   39.2398   39.7202   39.9298   39.3543   39.8207   40.0619   39.3900   39.8734   40.2305  
 19  0.0   38.7842   39.2999   39.7315   38.9667   39.5654   39.9433   39.1697   39.7414   40.1780   39.3392   39.8634   40.3781  
 19  0.5   38.6916   39.2428   39.5393   38.8902   39.4137   39.7153   39.0862   39.6022   40.1621   39.2784   40.0097   40.4381  
 20 -0.5   38.5031   38.7535   39.1431   38.5535   38.8113   39.2216   38.5672   38.8557   39.3555   38.5728   38.9392   39.5736  
 20  0.0   38.4117   38.7475   39.1850   38.4957   38.8161   39.2529   38.5050   38.8385   39.4559   38.5044   38.8827   39.5977  
 20  0.5   38.0591   38.5944   39.2024   38.1736   38.7197   39.2815   38.2415   38.7613   39.5043   38.2702   39.0152   39.5742  
 21 -0.5   38.7195   39.3471   39.6496   38.8650   39.5237   39.7935   38.9286   39.5688   39.8316   38.8965   39.5356   39.9337  
 21  0.0   38.2157   38.9132   39.5186   38.3973   39.2034   39.7144   38.6175   39.3759   39.8369   38.7901   39.4628   40.0163  
 21  0.5   38.0758   38.7198   39.0367   38.3010   38.8939   39.2079   38.5092   39.0761   39.6201   38.7048   39.4580   39.9454  
 22 -0.5   39.4267   39.5333   39.5496   39.5401   39.6144   39.6710   39.6106   39.7477   39.9094   39.7297   39.9507   40.0933  
 22  0.0   39.4225   39.5438   39.5535   39.5048   39.5966   39.6567   39.5551   39.6642   40.0441   39.6095   39.8402   40.1059  
 22  0.5   39.5369   39.6224   39.6148   39.5811   39.6388   39.6718   39.5447   39.6247   40.0547   39.5069   40.0784   40.0973  
 23 -0.5   39.0459   39.2362   39.4144   39.2816   39.4718   39.5928   39.6526   39.7389   40.0120   40.0126   40.1204   40.1439  
 23  0.0   39.0206   39.2421   39.4316   39.1750   39.4008   39.5637   39.4063   39.6245   40.2048   39.7743   39.9787   40.1793  
 23  0.5   39.1510   39.3788   39.5093   39.2518   39.4738   39.6280   39.3630   39.5770   40.1796   39.6059   40.4262   40.1828  
 24 -0.5   39.3235   39.4109   39.4622   39.3945   39.4830   39.5336   39.4078   39.5101   39.6074   39.4172   39.5886   39.7790  
 24  0.0   39.0146   39.2473   39.4989   39.1529   39.3962   39.5923   39.2759   39.4778   39.8380   39.3733   39.5949   40.0041  
 24  0.5   38.8011   39.0782   39.2087   38.9495   39.2041   39.3446   39.0877   39.3312   39.8057   39.2682   39.8981   40.0243  
 25 -0.5   39.3134   39.2434   39.2397   39.4387   39.3630   39.3632   39.5488   39.4806   39.5791   39.7151   39.6844   39.8282  
 25  0.0   39.1570   39.2073   39.4350   39.3101   39.3914   39.5746   39.4729   39.5291   39.9841   39.6639   39.7356   40.1179  
 25  0.5   38.9943   39.0621   39.1568   39.1235   39.2013   39.3427   39.2832   39.3792   39.9606   39.5104   40.1653   40.1522  
 26 -0.5   39.5157   39.6069   39.6663   39.6073   39.6917   39.7489   39.6179   39.7108   39.8247   39.6354   39.7904   40.0091  
 26  0.0   39.0841   39.3923   39.7807   39.2697   39.6183   39.8993   39.4453   39.7125   40.1335   39.5817   39.8329   40.2842  
 26  0.5   38.8924   39.1565   39.2910   39.0405   39.2879   39.4586   39.1947   39.4387   40.0556   39.4044   40.1871   40.2896  
 27 -0.5   38.8117   38.8664   38.9270   39.8893   39.9551   40.0331   40.8466   40.8949   40.9495   41.5004   41.5352   41.5841  
 27  0.0   38.5131   38.6283   38.8112   38.9129   39.2922   39.6462   39.8279   40.2255   40.4862   40.6790   40.9057   41.1432  
